統計年,按照別,區域別代碼,區域別,懷孕期間,出生時體重,嬰兒出生數
111,按發生日期分,66000260,臺中市霧峰區,43週以上,1501～2000克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,2001～2500克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,2501～3000克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,3001～3500克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,3501～4000克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,4001～4500克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,4501～5000克,0
111,按發生日期分,66000260,臺中市霧峰區,43週以上,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,28週以下,1000克及以下,8
111,按發生日期分,66000270,臺中市太平區,28週以下,1001～1500克,2
111,按發生日期分,66000270,臺中市太平區,28週以下,1501～2000克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,2001～2500克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,2501～3000克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,3001～3500克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,3501～4000克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,4001～4500克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,28週以下,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,28～31週,1000克及以下,1
111,按發生日期分,66000270,臺中市太平區,28～31週,1001～1500克,6
111,按發生日期分,66000270,臺中市太平區,28～31週,1501～2000克,0
111,按發生日期分,66000270,臺中市太平區,28～31週,2001～2500克,2
111,按發生日期分,66000270,臺中市太平區,28～31週,2501～3000克,0
111,按發生日期分,66000270,臺中市太平區,28～31週,3001～3500克,0
111,按發生日期分,66000270,臺中市太平區,28～31週,3501～4000克,0
111,按發生日期分,66000270,臺中市太平區,28～31週,4001～4500克,0
111,按發生日期分,66000270,臺中市太平區,28～31週,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,28～31週,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,32～35週,1000克及以下,0
111,按發生日期分,66000270,臺中市太平區,32～35週,1001～1500克,3
111,按發生日期分,66000270,臺中市太平區,32～35週,1501～2000克,12
111,按發生日期分,66000270,臺中市太平區,32～35週,2001～2500克,22
111,按發生日期分,66000270,臺中市太平區,32～35週,2501～3000克,11
111,按發生日期分,66000270,臺中市太平區,32～35週,3001～3500克,2
111,按發生日期分,66000270,臺中市太平區,32～35週,3501～4000克,0
111,按發生日期分,66000270,臺中市太平區,32～35週,4001～4500克,0
111,按發生日期分,66000270,臺中市太平區,32～35週,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,32～35週,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,36週,1000克及以下,0
111,按發生日期分,66000270,臺中市太平區,36週,1001～1500克,0
111,按發生日期分,66000270,臺中市太平區,36週,1501～2000克,4
111,按發生日期分,66000270,臺中市太平區,36週,2001～2500克,22
111,按發生日期分,66000270,臺中市太平區,36週,2501～3000克,28
111,按發生日期分,66000270,臺中市太平區,36週,3001～3500克,10
111,按發生日期分,66000270,臺中市太平區,36週,3501～4000克,2
111,按發生日期分,66000270,臺中市太平區,36週,4001～4500克,0
111,按發生日期分,66000270,臺中市太平區,36週,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,36週,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,37～39週,1000克及以下,0
111,按發生日期分,66000270,臺中市太平區,37～39週,1001～1500克,0
111,按發生日期分,66000270,臺中市太平區,37～39週,1501～2000克,3
111,按發生日期分,66000270,臺中市太平區,37～39週,2001～2500克,42
111,按發生日期分,66000270,臺中市太平區,37～39週,2501～3000克,395
111,按發生日期分,66000270,臺中市太平區,37～39週,3001～3500克,436
111,按發生日期分,66000270,臺中市太平區,37～39週,3501～4000克,102
111,按發生日期分,66000270,臺中市太平區,37～39週,4001～4500克,11
111,按發生日期分,66000270,臺中市太平區,37～39週,4501～5000克,1
111,按發生日期分,66000270,臺中市太平區,37～39週,5001克及以上,1
111,按發生日期分,66000270,臺中市太平區,40週,1000克及以下,0
111,按發生日期分,66000270,臺中市太平區,40週,1001～1500克,0
111,按發生日期分,66000270,臺中市太平區,40週,1501～2000克,0
111,按發生日期分,66000270,臺中市太平區,40週,2001～2500克,2
111,按發生日期分,66000270,臺中市太平區,40週,2501～3000克,36
111,按發生日期分,66000270,臺中市太平區,40週,3001～3500克,69
111,按發生日期分,66000270,臺中市太平區,40週,3501～4000克,27
111,按發生日期分,66000270,臺中市太平區,40週,4001～4500克,4
111,按發生日期分,66000270,臺中市太平區,40週,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,40週,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,41～42週,1000克及以下,0
111,按發生日期分,66000270,臺中市太平區,41～42週,1001～1500克,0
111,按發生日期分,66000270,臺中市太平區,41～42週,1501～2000克,0
111,按發生日期分,66000270,臺中市太平區,41～42週,2001～2500克,0
111,按發生日期分,66000270,臺中市太平區,41～42週,2501～3000克,4
111,按發生日期分,66000270,臺中市太平區,41～42週,3001～3500克,8
111,按發生日期分,66000270,臺中市太平區,41～42週,3501～4000克,1
111,按發生日期分,66000270,臺中市太平區,41～42週,4001～4500克,0
111,按發生日期分,66000270,臺中市太平區,41～42週,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,41～42週,5001克及以上,0
111,按發生日期分,66000270,臺中市太平區,43週以上,1000克及以下,0
111,按發生日期分,66000270,臺中市太平區,43週以上,1001～1500克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,1501～2000克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,2001～2500克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,2501～3000克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,3001～3500克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,3501～4000克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,4001～4500克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,4501～5000克,0
111,按發生日期分,66000270,臺中市太平區,43週以上,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,28週以下,1000克及以下,3
111,按發生日期分,66000280,臺中市大里區,28週以下,1001～1500克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,1501～2000克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,2001～2500克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,2501～3000克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,3001～3500克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,3501～4000克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,4001～4500克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,28週以下,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,28～31週,1000克及以下,0
111,按發生日期分,66000280,臺中市大里區,28～31週,1001～1500克,2
111,按發生日期分,66000280,臺中市大里區,28～31週,1501～2000克,2
111,按發生日期分,66000280,臺中市大里區,28～31週,2001～2500克,0
111,按發生日期分,66000280,臺中市大里區,28～31週,2501～3000克,0
111,按發生日期分,66000280,臺中市大里區,28～31週,3001～3500克,0
111,按發生日期分,66000280,臺中市大里區,28～31週,3501～4000克,0
111,按發生日期分,66000280,臺中市大里區,28～31週,4001～4500克,0
111,按發生日期分,66000280,臺中市大里區,28～31週,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,28～31週,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,32～35週,1000克及以下,1
111,按發生日期分,66000280,臺中市大里區,32～35週,1001～1500克,4
111,按發生日期分,66000280,臺中市大里區,32～35週,1501～2000克,13
111,按發生日期分,66000280,臺中市大里區,32～35週,2001～2500克,25
111,按發生日期分,66000280,臺中市大里區,32～35週,2501～3000克,7
111,按發生日期分,66000280,臺中市大里區,32～35週,3001～3500克,0
111,按發生日期分,66000280,臺中市大里區,32～35週,3501～4000克,0
111,按發生日期分,66000280,臺中市大里區,32～35週,4001～4500克,0
111,按發生日期分,66000280,臺中市大里區,32～35週,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,32～35週,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,36週,1000克及以下,0
111,按發生日期分,66000280,臺中市大里區,36週,1001～1500克,0
111,按發生日期分,66000280,臺中市大里區,36週,1501～2000克,3
111,按發生日期分,66000280,臺中市大里區,36週,2001～2500克,24
111,按發生日期分,66000280,臺中市大里區,36週,2501～3000克,31
111,按發生日期分,66000280,臺中市大里區,36週,3001～3500克,12
111,按發生日期分,66000280,臺中市大里區,36週,3501～4000克,2
111,按發生日期分,66000280,臺中市大里區,36週,4001～4500克,0
111,按發生日期分,66000280,臺中市大里區,36週,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,36週,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,37～39週,1000克及以下,0
111,按發生日期分,66000280,臺中市大里區,37～39週,1001～1500克,0
111,按發生日期分,66000280,臺中市大里區,37～39週,1501～2000克,1
111,按發生日期分,66000280,臺中市大里區,37～39週,2001～2500克,51
111,按發生日期分,66000280,臺中市大里區,37～39週,2501～3000克,387
111,按發生日期分,66000280,臺中市大里區,37～39週,3001～3500克,449
111,按發生日期分,66000280,臺中市大里區,37～39週,3501～4000克,88
111,按發生日期分,66000280,臺中市大里區,37～39週,4001～4500克,5
111,按發生日期分,66000280,臺中市大里區,37～39週,4501～5000克,1
111,按發生日期分,66000280,臺中市大里區,37～39週,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,40週,1000克及以下,0
111,按發生日期分,66000280,臺中市大里區,40週,1001～1500克,0
111,按發生日期分,66000280,臺中市大里區,40週,1501～2000克,0
111,按發生日期分,66000280,臺中市大里區,40週,2001～2500克,2
111,按發生日期分,66000280,臺中市大里區,40週,2501～3000克,51
111,按發生日期分,66000280,臺中市大里區,40週,3001～3500克,89
111,按發生日期分,66000280,臺中市大里區,40週,3501～4000克,29
111,按發生日期分,66000280,臺中市大里區,40週,4001～4500克,7
111,按發生日期分,66000280,臺中市大里區,40週,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,40週,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,41～42週,1000克及以下,0
111,按發生日期分,66000280,臺中市大里區,41～42週,1001～1500克,0
111,按發生日期分,66000280,臺中市大里區,41～42週,1501～2000克,0
111,按發生日期分,66000280,臺中市大里區,41～42週,2001～2500克,0
111,按發生日期分,66000280,臺中市大里區,41～42週,2501～3000克,6
111,按發生日期分,66000280,臺中市大里區,41～42週,3001～3500克,5
111,按發生日期分,66000280,臺中市大里區,41～42週,3501～4000克,5
111,按發生日期分,66000280,臺中市大里區,41～42週,4001～4500克,0
111,按發生日期分,66000280,臺中市大里區,41～42週,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,41～42週,5001克及以上,0
111,按發生日期分,66000280,臺中市大里區,43週以上,1000克及以下,0
111,按發生日期分,66000280,臺中市大里區,43週以上,1001～1500克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,1501～2000克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,2001～2500克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,2501～3000克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,3001～3500克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,3501～4000克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,4001～4500克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,4501～5000克,0
111,按發生日期分,66000280,臺中市大里區,43週以上,5001克及以上,0
111,按發生日期分,66000290,臺中市和平區,28週以下,1000克及以下,0
111,按發生日期分,66000290,臺中市和平區,28週以下,1001～1500克,0
111,按發生日期分,66000290,臺中市和平區,28週以下,1501～2000克,0
111,按發生日期分,66000290,臺中市和平區,28週以下,2001～2500克,0
111,按發生日期分,66000290,臺中市和平區,28週以下,2501～3000克,0
